ID;FullName;CityName;OblName
14997;Афанасьево,Щелковский р-н, Московская обл.;Афанасьево,Щелковский р-н;Московская обл.
1663;Ашукино, Московская обл.;Ашукино;Московская обл.
15097;Бабеево, Ногинский р-н, Московская обл.;Бабеево, Ногинский р-н;Московская обл.
14998;Байбаки,Щелковский р-н, Московская обл.;Байбаки,Щелковский р-н;Московская обл.
15366;Бакеево, Солнечногорский р-он, Московская обл.;Бакеево, Солнечногорский р-он;Московская обл.
1375;Баковка, Московская обл.;Баковка;Московская обл.
1097;Балашиха, Московская обл.;Балашиха;Московская обл.
15098;Балобаново, Ногинский р-н, Московская обл.;Балобаново, Ногинский р-н;Московская обл.
14391;Барабаново, Московская обл.;Барабаново;Московская обл.
15367;Баранцево, Солнечногорский р-он, Московская обл.;Баранцево, Солнечногорский р-он;Московская обл.
14381;Барвиха, Московская обл.;Барвиха;Московская обл.
1664;Барыбино, Московская обл.;Барыбино;Московская обл.
15328;Бедово, Солнечногорский район, Московская обл.;Бедово, Солнечногорский район;Московская обл.
15099;Бездедово, Ногинский р-н, Московская обл.;Бездедово, Ногинский р-н;Московская обл.
1665;Бекасово, Московская обл.;Бекасово;Московская обл.
15270;Белавино, Клинский район, Московская обл.;Белавино, Клинский район;Московская обл.
1098;Белая Дача, Московская обл.;Белая Дача;Московская обл.
15100;Белая, Ногинский р-н, Московская обл.;Белая, Ногинский р-н;Московская обл.
1666;Белоозерский, Московская обл.;Белоозерский;Московская обл.
1558;Белоомут, Московская обл.;Белоомут;Московская обл.
1852;Белые Столбы, Московская обл.;Белые Столбы;Московская обл.
13529;Березино, Московская обл.;Березино;Московская обл.
15101;Березовый Мостик, Ногинский р-н, Московская обл.;Березовый Мостик, Ногинский р-н;Московская обл.
61;Беседы, Московская обл.;Беседы;Московская обл.
14999;Биокомбинат,Щелковский р-н, Московская обл.;Биокомбинат,Щелковский р-н;Московская обл.
15271;Бирево, Клинский район, Московская обл.;Бирево, Клинский район;Московская обл.
15102;Бисерово, Ногинский р-н, Московская обл.;Бисерово, Ногинский р-н;Московская обл.
15000;Бобры, Щелковский р-н, Московская обл.;Бобры, Щелковский р-н;Московская обл.
1667;Богородское, Сергиево-Посадский р-он, Московская о;Богородское, Сергиево-Посадский р-он;Московская обл.
15001;Богослово, Щелковский р-н, Московская обл.;Богослово, Щелковский р-н;Московская обл.
15103;Богословы, Ногинский р-н, Московская обл.;Богословы, Ногинский р-н;Московская обл.
15104;Боково, Ногинский р-н, Московская обл.;Боково, Ногинский р-н;Московская обл.
1668;Большие Вяземы, Московская обл.;Большие Вяземы;Московская обл.
1669;Большие Дворы, Павлопосадский район, Московская об;Большие Дворы, Павлопосадский район;Московская обл.
15002;Большие Петрищи, Щелковский р-н, Московская обл.;Большие Петрищи, Щелковский р-н;Московская обл.
74;Большое Буньково, Московская обл.;Большое Буньково;Московская обл.
14887;Борилово, Ногинский р-н, Московская обл.;Борилово, Ногинский р-н;Московская обл.
15291;Борис-Глеб, Клинский район, Московская обл.;Борис-Глеб, Клинский район;Московская обл.
15003;Борисовка, Щелковский р-н, Московская обл.;Борисовка, Щелковский р-н;Московская обл.
15105;Боровково, Ногинский р-н, Московская обл.;Боровково, Ногинский р-н;Московская обл.
1301;Бородино, Московская обл.;Бородино;Московская обл.
13530;Борозда, Московская обл.;Борозда;Московская обл.
15286;Борщево, Клинский район, Московская обл.;Борщево, Клинский район;Московская обл.
15368;Брехово, Солнечногорский р-он, Московская обл.;Брехово, Солнечногорский р-он;Московская обл.
1099;Бронницы, Московская обл.;Бронницы;Московская обл.
15443;Бузланово, Одинцовский р-н, Московская обл.;Бузланово, Одинцовский р-н;Московская обл.
15004;Булаково, Щелковский р-н, Московская обл.;Булаково, Щелковский р-н;Московская обл.
1670;Булатниково, Московская обл.;Булатниково;Московская обл.
467;Бутово, Московская обл.;Бутово;Московская обл.
1195;Быково, Московская обл.;Быково;Московская обл.
14695;Быково, Подольский р-н, Московская обл.;Быково, Подольский р-н;Московская обл.
15005;Васильевское, Щелковский р-н, Московская обл.;Васильевское, Щелковский р-н;Московская обл.
1559;Ватутинки, Московская обл.;Ватутинки;Московская обл.
15329;Вельево, Солнечногорский район, Московская обл.;Вельево, Солнечногорский район;Московская обл.
15272;Вельмогово, Клинский район, Московская обл.;Вельмогово, Клинский район;Московская обл.
1671;Вельяминово, Московская обл.;Вельяминово;Московская обл.
2768;Вербилки, Московская обл.;Вербилки;Московская обл.
14696;Верея, Наро-Фоминский район, Московская обл.;Верея, Наро-Фоминский район;Московская обл.
1118;Верея, Раменский р-н, Московская обл.;Верея, Раменский р-н;Московская обл.
302;Вешки, Московская обл.;Вешки;Московская обл.
1100;Видное;Видное;Московская обл.
14680;Виноградово, Московская обл.;Виноградово;Московская обл.
15106;Вишняково, Ногинский р-н, Московская обл.;Вишняково, Ногинский р-н;Московская обл.
1672;Вишняковские Дачи, Ногинский р-н, Московская обл.;Вишняковские Дачи, Ногинский р-н;Московская обл.
13531;Владыкино, Московская обл.;Владыкино;Московская обл.
14991;Власиха, Московская обл.;Власиха;Московская обл.
3186;Воздвиженское, Клинский р-он, Московская обл.;Воздвиженское, Клинский р-он;Московская обл.
15620;Володарского,Ленинский р-н, Московская обл.;Володарского,Ленинский р-н;Московская обл.
484;Волоколамск, Московская обл.;Волоколамск;Московская обл.
13532;Воронино, Московская обл.;Воронино;Московская обл.
15287;Воронино, Клинский район, Московская обл.;Воронино, Клинский район;Московская обл.
221;Вороново, Московская обл.;Вороново;Московская обл.
1203;Воскресенск, Московская обл.;Воскресенск;Московская обл.
13369;Воскресенское пос.п.х. Ленинский р-н, Московская о;Воскресенское пос.п.х. Ленинский р-н;Московская обл.
15107;Воскресенское, Ногинский р-н, Московская обл.;Воскресенское, Ногинский р-н;Московская обл.
1673;Востряково, Московская обл.;Востряково;Московская обл.
2770;Восход, Московская обл.;Восход;Московская обл.
15108;Всеволодово, Ногинский р-н, Московская обл.;Всеволодово, Ногинский р-н;Московская обл.
14487;Всходы, Московская обл.;Всходы;Московская обл.
13533;Выголь, Московская обл.;Выголь;Московская обл.
15280;Высоково, Клинский район, Московская обл.;Высоково, Клинский район;Московская обл.
1546;Высоковск, Московская обл.;Высоковск;Московская обл.
15273;Вьюхово, Клинский район, Московская обл.;Вьюхово, Клинский район;Московская обл.
15109;Гаврилово, Ногинский р-н, Московская обл.;Гаврилово, Ногинский р-н;Московская обл.
1101;Газопровод, Московская обл.;Газопровод;Московская обл.
15288;Гафидово, Клинский район, Московская обл.;Гафидово, Клинский район;Московская обл.
1560;Гжель, Московская обл.;Гжель;Московская обл.
15006;Глазуны, Щелковский р-н, Московская обл.;Глазуны, Щелковский р-н;Московская обл.
14387;Глухово, Московская обл.;Глухово;Московская обл.
13366;Говорово, Ленинский р-он, Московская обл.;Говорово, Ленинский р-он;Московская обл.
15359;Голиково, Московская обл.;Голиково;Московская обл.
1102;Голицыно, Московская обл.;Голицыно;Московская обл.
15007;Головино, Щелковский р-н, Московская обл.;Головино, Щелковский р-н;Московская обл.
15274;Головково, Клинский район, Московская обл.;Головково, Клинский район;Московская обл.
15339;Головково, Солнечногорский район, Московская обл.;Головково, Солнечногорский район;Московская обл.
15369;Голубое, Солнечногорский р-он, Московская обл.;Голубое, Солнечногорский р-он;Московская обл.
316;Гольево, Московская обл.;Гольево;Московская обл.
15008;Горбуны, Щелковский р-н, Московская обл.;Горбуны, Щелковский р-н;Московская обл.
15110;Горбуша, Ногинский р-н, Московская обл.;Горбуша, Ногинский р-н;Московская обл.
1674;Горки Ленинские, Московская обл.;Горки Ленинские;Московская обл.
15111;Горки, Ногинский р-н, Московская обл.;Горки, Ногинский р-н;Московская обл.
14380;Горки, Одинцовский р-н, Московская обл.;Горки, Одинцовский р-н;Московская обл.
15448;Горки-10, Одинцовский р-н, Московская обл.;Горки-10, Одинцовский р-н;Московская обл.
15449;Горки-9, Одинцовский р-н, Московская обл.;Горки-9, Одинцовский р-н;Московская обл.
15009;Гребнево, Щелковский р-н, Московская обл.;Гребнево, Щелковский р-н;Московская обл.
15437;Грибаново, Красногорский р-н, Московская обл.;Грибаново, Красногорский р-н;Московская обл.
14260;Грибки, Мытищинский район, Московская обл.;Грибки, Мытищинский район;Московская обл.
15113;Гроиково, Ногинский р-н, Московская обл.;Гроиково, Ногинский р-н;Московская обл.
15112;Громково, Ногинский р-н, Московская обл.;Громково, Ногинский р-н;Московская обл.
1675;Губцево, Московская обл.;Губцево;Московская обл.
13451;Давыдково, Клинский р-н, Московская обл.;Давыдково, Клинский р-н;Московская обл.
1676;Давыдово, Орехово-Зуевский р-н, Московская обл.;Давыдово, Орехово-Зуевский р-н;Московская обл.
15354;Давыдовское, Истринский р-н, Московская обл.;Давыдовское, Истринский р-н;Московская обл.
83;Дашковка, Московская обл.;Дашковка;Московская обл.
1677;Деденево, Московская обл.;Деденево;Московская обл.
15371;Дедешино, Солнечногорский р-он, Московская обл.;Дедешино, Солнечногорский р-он;Московская обл.
226;Дедовск, Московская обл.;Дедовск;Московская обл.
15275;Демьяново, Клинский район, Московская обл.;Демьяново, Клинский район;Московская обл.
1103;Дзержинский, Московская обл.;Дзержинский;Московская обл.
478;Дмитров, Московская обл.;Дмитров;Московская обл.
13534;Дмитроково, Московская обл.;Дмитроково;Московская обл.
1678;Добрыниха, Московская обл.;Добрыниха;Московская обл.
1679;Долгое Ледово, Московская обл.;Долгое Ледово;Московская обл.
472;Долгопрудный;Долгопрудный;Московская обл.
14742;Долматово, Домодедовский район, Московская обл.;Долматово, Домодедовский район;Московская обл.
15330;дом отдыха Владимира Ильича, Солнечногорский район;дом отдыха Владимира Ильича, Солнечногорский район;Московская обл.
1174;Домодедово, Московская обл.;Домодедово;Московская обл.
1561;Дорохово, Московская обл.;Дорохово;Московская обл.
1547;Дрезна, Московская обл.;Дрезна;Московская обл.
13138;Дроздово, Московская обл.;Дроздово;Московская обл.
14337;Дубинино, Солнечногорский р-н, Московская обл.;Дубинино, Солнечногорский р-н;Московская обл.
65;Дубна;Дубна;Московская обл.
15340;Дубровки, Клинский р-н, , Московская обл.;Дубровки, Клинский р-н, ;Московская обл.
13934;Дубровки, Солнечногорский р-н, Московская обл.;Дубровки, Солнечногорский р-н;Московская обл.
1628;Дубровки, Талдомский р-он, Московская обл.;Дубровки, Талдомский р-он;Московская обл.
15010;Дуброво, Щелковский р-н, Московская обл.;Дуброво, Щелковский р-н;Московская обл.
15370;Дурыкино, Солнечногорский р-он, Московская обл.;Дурыкино, Солнечногорский р-он;Московская обл.
15011;Душоново, Щелковский р-н, Московская обл.;Душоново, Щелковский р-н;Московская обл.
15114;Дядькино, Ногинский р-н, Московская обл.;Дядькино, Ногинский р-н;Московская обл.
15417;Дятловка, Балашихинский р-н, Московская обл.;Дятловка, Балашихинский р-н;Московская обл.
13535;Дятлово, Московская обл.;Дятлово;Московская обл.
21;Егорьевск, Московская обл.;Егорьевск;Московская обл.
13536;Елгозино, Московская обл.;Елгозино;Московская обл.
15115;Елизаветино, Ногинский р-н, Московская обл.;Елизаветино, Ногинский р-н;Московская обл.
14367;Елизарово, Солнечногорский, Московская обл.;Елизарово, Солнечногорский;Московская обл.
3184;Елино, Клинский р-он, Московская обл.;Елино, Клинский р-он;Московская обл.
3185;Елино, Коломенский р-он, Московская обл.;Елино, Коломенский р-он;Московская обл.
3183;Елино, Солнечногорский р-он, Московская обл.;Елино, Солнечногорский р-он;Московская обл.
15116;Ельня, Ногинский р-н, Московская обл.;Ельня, Ногинский р-н;Московская обл.
1680;Еремино, Мытищинский р-н, Московская обл.;Еремино, Мытищинский р-н;Московская обл.
15012;Еремино, Щелковский р-н, Московская обл.;Еремино, Щелковский р-н;Московская обл.
14693;Ерино, Подольский район, Московская обл.;Ерино, Подольский район;Московская обл.
15117;Есино, Ногинский р-н, Московская обл.;Есино, Ногинский р-н;Московская обл.
1681;Жаворонки, Московская обл.;Жаворонки;Московская обл.
391;Железнодорожный, Московская обл.;Железнодорожный;Московская обл.
14373;Желябино, Красногорский р-н, Московская обл.;Желябино, Красногорский р-н;Московская обл.
1562;Жилево, Московская обл.;Жилево;Московская обл.
14885;Жилино, Ногинский р-н, Московская обл.;Жилино, Ногинский р-н;Московская обл.
15372;Жилино, Солнечногорский р-он, Московская обл.;Жилино, Солнечногорский р-он;Московская обл.
1682;Житнево, Московская обл.;Житнево;Московская обл.
538;Жуковка, Одинцовский р-он, Московская обл.;Жуковка, Одинцовский р-он;Московская обл.
1299;Жуковский, Московская обл.;Жуковский;Московская обл.
117;Жулебино, Московская обл.;Жулебино;Московская обл.
22;Заборье, Московская обл.;Заборье;Московская обл.
13105;Заветы Ильича, Пушкинский р-он, Московская обл.;Заветы Ильича, Пушкинский р-он;Московская обл.
15186;Загорново, Ногинский р-н, Московская обл.;Загорново, Ногинский р-н;Московская обл.
1683;Загорянский, Московская обл.;Загорянский;Московская обл.
1563;Запрудня, Московская обл.;Запрудня;Московская обл.
1314;Зарайск, Московская обл.;Зарайск;Московская обл.
1263;Заречье, Одинцовский р-он, Московская обл.;Заречье, Одинцовский р-он;Московская обл.
15119;Затишье, Ногинский р-н, Московская обл.;Затишье, Ногинский р-н;Московская обл.
15452;Захарково, Одинцовский р-н, Московская обл.;Захарково, Одинцовский р-н;Московская обл.
2401;Захарово, Истринский р-он, Московская обл.;Захарово, Истринский р-он;Московская обл.
15276;Захарово, Клинский район, Московская обл.;Захарово, Клинский район;Московская обл.
1180;Захарово, Одинцовский р-он, Московская обл.;Захарово, Одинцовский р-он;Московская обл.
2400;Захарово, Раменский р-он, Московская обл.;Захарово, Раменский р-он;Московская обл.
291;Звездный Городок, Московская обл.;Звездный Городок;Московская обл.
964;Звенигород, Московская обл.;Звенигород;Московская обл.
15118;Згорново, Ногинский р-н, Московская обл.;Згорново, Ногинский р-н;Московская обл.
15013;Здехово, Щелковский р-н, Московская обл.;Здехово, Щелковский р-н;Московская обл.
184;Зеленоград;Зеленоград;Московская обл.
1684;Зеленоградский, Московская обл.;Зеленоградский;Московская обл.
14364;Зеленый, Ногинский р-н, Московская обл.;Зеленый, Ногинский р-н;Московская обл.
15453;Знаменское, Одинцовский р-н, Московская обл.;Знаменское, Одинцовский р-н;Московская обл.
702;Знамя Октября, Московская обл.;Знамя Октября;Московская обл.
13454;Зубово, Клинский р-н, Московская обл.;Зубово, Клинский р-н;Московская обл.
15121;Зубцово, Ногинский р-н, Московская обл.;Зубцово, Ногинский р-н;Московская обл.
14365;Иванисово, Ногинский район, Московская обл.;Иванисово, Ногинский район;Московская обл.
13537;Ивановское, Московская обл.;Ивановское;Московская обл.
307;Ивантеевка, Московская обл.;Ивантеевка;Московская обл.
15122;Ивашево, Ногинский р-н, Московская обл.;Ивашево, Ногинский р-н;Московская обл.
1685;Измайлово, Московская обл.;Измайлово;Московская обл.
1564;Икша, Московская обл.;Икша;Московская обл.
15432;Ильинка, Красногорский р-н, Московская обл.;Ильинка, Красногорский р-н;Московская обл.
1686;Ильинский, Раменский р-он, Московская обл.;Ильинский, Раменский р-он;Московская обл.
15430;Ильинское, Красногорский р-н, Московская обл.;Ильинское, Красногорский р-н;Московская обл.
15442;Ильинское-Усово, Красногорский р-н, Московская обл;Ильинское-Усово, Красногорский р-н;Московская обл.
2769;Им. Воровского пос., Московская обл.;Им. Воровского пос.;Московская обл.
15264;им. Дмитриева, Московская обл.;им. Дмитриева;Московская обл.
1687;Им. Цюрупы пос., Московская обл.;Им. Цюрупы пос.;Московская обл.
13372;Исаково, Солнечногорский р-н, Лунёвское с.п., Моск;Исаково, Солнечногорский р-н, Лунёвское с.п.;Московская обл.
482;Истра, Московская обл.;Истра;Московская обл.
15123;Кабаново, Ногинский р-н, Московская обл.;Кабаново, Ногинский р-н;Московская обл.
15014;Каблуково, Московская обл.;Каблуково;Московская обл.
1688;Калининец, Московская обл.;Калининец;Московская обл.
2771;Калиновка, Московская обл.;Калиновка;Московская обл.
15124;Калитино, Ногинский р-н, Московская обл.;Калитино, Ногинский р-н;Московская обл.
15444;Калюбакино, Рузский р-н, Московская обл.;Калюбакино, Рузский р-н;Московская обл.
15125;Каменки-Дранишниково, Ногинский р-н, Московская об;Каменки-Дранишниково, Ногинский р-н;Московская обл.
15015;Камшиловка, Московская обл.;Камшиловка;Московская обл.
15136;Караваево, Ногинский р-н, Московская обл.;Караваево, Ногинский р-н;Московская обл.
15127;Карасево, Ногинский р-он, Московская обл.;Карасево, Ногинский р-он;Московская обл.
15126;Карбаново, Ногинский р-н, Московская обл.;Карбаново, Ногинский р-н;Московская обл.
1737;Каринское, Московская обл.;Каринское;Московская обл.
15016;Кармолино, Щелковский р-н, Московская обл.;Кармолино, Щелковский р-н;Московская обл.
2074;Картмазово, Московская обл.;Картмазово;Московская обл.
15128;Кашино, Ногинский р-он, Московская обл.;Кашино, Ногинский р-он;Московская обл.
80;Кашира, Московская обл.;Кашира;Московская обл.
1689;Киевский, Московская обл.;Киевский;Московская обл.
15297;Климовка, Клинский район, Московская обл.;Климовка, Клинский район;Московская обл.
1121;Климовск, Московская обл.;Климовск;Московская обл.
253;Клин;Клин;Московская обл.
15017;Клюквенный, Щелковский р-н, Московская обл.;Клюквенный, Щелковский р-н;Московская обл.
15129;Клюшниково, Ногинский р-он, Московская обл.;Клюшниково, Ногинский р-он;Московская обл.
15537;Клязьма (Пушкино), Московская обл.;Клязьма (Пушкино);Московская обл.
498;Клязьма (Химки), Московская обл.;Клязьма (Химки);Московская обл.
14710;Княжье озеро, Истринский р-н, Московская обл.;Княжье озеро, Истринский р-н;Московская обл.
1376;Кожухово, Московская обл.;Кожухово;Московская обл.
15018;Козино, Московская обл.;Козино;Московская обл.
1690;Кокошкино, Московская обл.;Кокошкино;Московская обл.
967;Коломна;Коломна;Московская обл.
15130;Колонтаево, Московская обл.;Колонтаево;Московская обл.
15265;Колосово, Клинский район, Московская обл.;Колосово, Клинский район;Московская обл.
15351;Колычево, Домодедовский р-н, Московская обл.;Колычево, Домодедовский р-н;Московская обл.
15131;Колышкино Болото, Ногинского р-на, Московская обл.;Колышкино Болото, Ногинского р-на;Московская обл.
1691;Колюбакино, Московская обл.;Колюбакино;Московская обл.
1692;Коммунарка, Московская обл.;Коммунарка;Московская обл.
15335;Коньково, Солнечногорский район, Московская обл.;Коньково, Солнечногорский район;Московская обл.
15019;Коняево, Щелковский р-н, Московская обл.;Коняево, Щелковский р-н;Московская обл.
15281;Копылово, Клинский район, Московская обл.;Копылово, Клинский район;Московская обл.
14490;Коренево, Московская обл.;Коренево;Московская обл.
15135;Коробово, Ленинский р-н, Московская обл.;Коробово, Ленинский р-н;Московская обл.
205;Королев, Московская обл.;Королев;Московская обл.
13538;Корост, Московская обл.;Корост;Московская обл.
15020;Корпуса, Московская обл.;Корпуса;Московская обл.
15420;Корыстово, Каширский район, Московская обл.;Корыстово, Каширский район;Московская обл.
15021;Корякино, Московская обл.;Корякино;Московская обл.
1090;Косино, Московская обл.;Косино;Московская обл.
15022;Костыши, Московская обл.;Костыши;Московская обл.
15023;Костюнино, Московская обл.;Костюнино;Московская обл.
524;Котельники, Московская обл.;Котельники;Московская обл.
133;Красково, Московская обл.;Красково;Московская обл.
2772;Красная Горка пос.,Мытищинский р-он, Московская об;Красная Горка пос.,Мытищинский р-он;Московская обл.
322;Красная Пахра, Московская обл.;Красная Пахра;Московская обл.
1548;Красноармейск, Московская обл.;Красноармейск;Московская обл.
521;Красногорск;Красногорск;Московская обл.
1549;Краснозаводск, Московская обл.;Краснозаводск;Московская обл.
1550;Краснознаменск, Московская обл.;Краснознаменск;Московская обл.
15024;Краснознаменский, Московская обл.;Краснознаменский;Московская обл.
1693;Кратово, Московская обл.;Кратово;Московская обл.
13402;Крекшино, Московская обл.;Крекшино;Московская обл.
15336;Кривцово, Солнечногорский район, Московская обл.;Кривцово, Солнечногорский район;Московская обл.
15137;Кролики, Ногинский р-н, Московская обл.;Кролики, Ногинский р-н;Московская обл.
15282;Крутцы, Клинский район, Московская обл.;Крутцы, Клинский район;Московская обл.
1694;Крюково, Одинцовский р-н, Московская обл.;Крюково, Одинцовский р-н;Московская обл.
1551;Кубинка, Московская обл.;Кубинка;Московская обл.
15138;Кудиново, Ногинский р-н, Московская обл.;Кудиново, Ногинский р-н;Московская обл.
2773;Кузяево, Лотошинский р-он, Московская обл.;Кузяево, Лотошинский р-он;Московская обл.
1695;Кузяево, Раменский р-он, Московская обл.;Кузяево, Раменский р-он;Московская обл.
1377;Куркино, Московская обл.;Куркино;Московская обл.
1552;Куровское, Московская обл.;Куровское;Московская обл.
1378;Кучино, Московская обл.;Кучино;Московская обл.
13539;Лаврово, Московская обл.;Лаврово;Московская обл.
1323;Ленино, Московская обл.;Ленино;Московская обл.
15025;Леониха, Московская обл.;Леониха;Московская обл.
13540;Лесной, Московская обл.;Лесной;Московская обл.
1126;Лесной Городок, Московская обл.;Лесной Городок;Московская обл.
2774;Лесной, Коломенский р-он, Московская обл.;Лесной, Коломенский р-он;Московская обл.
2779;Лесной, Пушкинский р-он, Московская обл.;Лесной, Пушкинский р-он;Московская обл.
1696;Лесные Поляны, Московская обл.;Лесные Поляны;Московская обл.
15026;Лесные Поляны,, Щелковский р-н, Московская обл.;Лесные Поляны,, Щелковский р-н;Московская обл.
13376;Лешково, Истринский р-н, Московская обл.;Лешково, Истринский р-н;Московская обл.
523;Лешково, Сергиево-Посадский р-он, Московская обл.;Лешково, Сергиево-Посадский р-он;Московская обл.
1553;Ликино-Дулево, Московская обл.;Ликино-Дулево;Московская обл.
15320;Ликино-Дулево, Орехово-Зуевский район, Московская ;Ликино-Дулево, Орехово-Зуевский район;Московская обл.
15027;Литвино, Щелковский р-н, Московская обл.;Литвино, Щелковский р-н;Московская обл.
474;Лобня, Московская обл.;Лобня;Московская обл.
536;Лосино-Петровский, Московская обл.;Лосино-Петровский;Московская обл.
481;Лотошино, Московская обл.;Лотошино;Московская обл.
2775;Лукино, Истринский р-он, Московская обл.;Лукино, Истринский р-он;Московская обл.
2776;Лукино, Рузский р-он, Московская обл.;Лукино, Рузский р-он;Московская обл.
14676;Луковня, п. Дубровицы, Подольского р-на, Московска;Луковня, п. Дубровицы, Подольского р-на;Московская обл.
15356;Лунево, Московская обл.;Лунево;Московская обл.
494;Луховицы, Московская обл.;Луховицы;Московская обл.
167;Лыткарино, Московская обл.;Лыткарино;Московская обл.
1302;Львовский, Московская обл.;Львовский;Московская обл.
57;Люберцы;Люберцы;Московская обл.
533;Любучаны, Московская обл.;Любучаны;Московская обл.
1764;Люторецкое, Московская обл.;Люторецкое;Московская обл.
15028;Маврино, Щелковский р-н, Московская обл.;Маврино, Щелковский р-н;Московская обл.
15292;Максимково, Клинский район, Московская обл.;Максимково, Клинский район;Московская обл.
516;Малаховка, Московская обл.;Малаховка;Московская обл.
13541;Малеевка, Московская обл.;Малеевка;Московская обл.
15140;Малино, Ленинский р-н, Московская обл.;Малино, Ленинский р-н;Московская обл.
13307;Малое Видное, Московская обл.;Малое Видное;Московская обл.
13542;Малое Щапово, Московская обл.;Малое Щапово;Московская обл.
2777;Малые Вяземы, Московская обл.;Малые Вяземы;Московская обл.
15029;Малые Жеребцы, Московская обл.;Малые Жеребцы;Московская обл.
15030;Малые Петрищи, Щелковский р-н, Московская обл.;Малые Петрищи, Щелковский р-н;Московская обл.
14677;Мамонтовка, Московская обл.;Мамонтовка;Московская обл.
15139;Мамонтово, Ногинский р-н, Московская обл.;Мамонтово, Ногинский р-н;Московская обл.
297;Мамыри, Московская обл.;Мамыри;Московская обл.
15277;Марков Лес, Клинский район, Московская обл.;Марков Лес, Клинский район;Московская обл.
14491;Марусино, Московская обл.;Марусино;Московская обл.
15564;Марфино, Клинский район, Московская обл.;Марфино, Клинский район;Московская обл.
1698;Марфино, Мытищинский р-он, Московская обл.;Марфино, Мытищинский р-он;Московская обл.
15565;Марфино, Одинцовский район, Московская обл.;Марфино, Одинцовский район;Московская обл.
15374;Марьино, Солнечногорский р-он, Московская обл.;Марьино, Солнечногорский р-он;Московская обл.
15141;Марьино-2, Ногинский р-н, Московская обл.;Марьино-2, Ногинский р-н;Московская обл.
15142;Марьино-3, Ногинский р-н, Московская обл.;Марьино-3, Ногинский р-н;Московская обл.
13543;Масюгино, Московская обл.;Масюгино;Московская обл.
15388;Матвейново, Одинцовский р-н, Московская обл.;Матвейново, Одинцовский р-н;Московская обл.
15031;Машино, Щелковский р-н, Московская обл.;Машино, Щелковский р-н;Московская обл.
14492;Машково, Московская обл.;Машково;Московская обл.
1699;Медвежьи Озера, Московская обл.;Медвежьи Озера;Московская обл.
15032;Медное Власово, Московская обл.;Медное Власово;Московская обл.
13544;Меленки, Московская обл.;Меленки;Московская обл.
15143;Меленки, Ногинский р-н, Московская обл.;Меленки, Ногинский р-н;Московская обл.
1187;Менделеево, Солнечногорский р-он, Московская обл.;Менделеево, Солнечногорский р-он;Московская обл.
15438;Мечниково, Красногорский р-н, Московская обл.;Мечниково, Красногорский р-н;Московская обл.
14795;Мешково,Ленинский р-он, Московская обл.;Мешково,Ленинский р-он;Московская обл.
1700;Мещерино, Ленинский р-он, Московская обл.;Мещерино, Ленинский р-он;Московская обл.
15033;Мизиново, Щелковский р-н, Московская обл.;Мизиново, Щелковский р-н;Московская обл.
15132;Мильково, Ленинский р-н, Московская обл.;Мильково, Ленинский р-н;Московская обл.
14493;Мирный, Московская обл.;Мирный;Московская обл.
15160;Мисайлово, Московская обл.;Мисайлово;Московская обл.
15278;Мисирёво, Клинский район, Московская обл.;Мисирёво, Клинский район;Московская обл.
468;Митино, Московская обл.;Митино;Московская обл.
15034;Митянино, Щелковский р-н, Московская обл.;Митянино, Щелковский р-н;Московская обл.
14390;Михалково, Московская обл.;Михалково;Московская обл.
1701;Михнево, Московская обл.;Михнево;Московская обл.
